name_of_course,link_of_course,overview,syllabus
CSS Tutorial,https://www.tutorialspoint.com/css/index.htm,"(['CSS is used to control the style of a web document in a simple and easy way.'],)","CSS - Home,CSS - Introduction,CSS - Syntax,CSS - Inclusion,CSS - Measurement Units,CSS - Colors,CSS - Backgrounds,CSS - Fonts,CSS - Text,CSS - Images,CSS - Links,CSS - Tables,CSS - Borders,CSS - Margins,CSS - Lists,CSS - Padding,CSS - Cursors,CSS - Outlines,CSS - Dimension,CSS - Scrollbars,CSS - Visibility,CSS - Positioning,CSS - Layers,CSS - Pseudo Classes,CSS - Pseudo Elements,CSS - @ Rules,CSS - Text Effects,CSS - Media Types,CSS - Paged Media,CSS - Aural Media,CSS - Printing,CSS - Layouts,CSS - Validations,CSS3 - Tutorial,CSS3 - Rounded Corner,CSS3 - Border Images,CSS3 - Multi Background,CSS3 - Color,CSS3 - Gradients,CSS3 - Shadow,CSS3 - Text,CSS3 - Web font,CSS3 - 2d transform,CSS3 - 3d transform,CSS3 - Animation,CSS3 - Multi columns,CSS3 - User Interface,CSS3 - Box Sizing,CSS - Responsive Web Design,CSS - Questions and Answers,CSS - Quick Guide,CSS - References,CSS - Color References,CSS - Web browser References,CSS - Web safe fonts,CSS - Units,CSS - Animation,CSS - PX to EM converter,CSS - Color Chooser & Animation,CSS - Useful Resources,CSS - Discussion,Developer's Best Practices,Questions and Answers,Effective Resume Writing,HR Interview Questions,Computer Glossary,Who is Who"
