name_of_course,link_of_course,overview,syllabus
SQL Tutorial,https://www.tutorialspoint.com/sql/index.htm,"(['SQL is a database computer language designed for the retrieval and management of data in a relational database. SQL stands for Structured Query Language. This tutorial will give you a quick start to SQL. It covers most of the topics required for a basic understanding of SQL and to get a feel of how it works.'],)","SQL - Home,SQL - Overview,SQL - RDBMS Concepts,SQL - Databases,SQL - Syntax,SQL - Data Types,SQL - Operators,SQL - Expressions,SQL - Create Database,SQL - Drop Database,SQL - Select Database,SQL - Create Table,SQL - Drop Table,SQL - Insert Query,SQL - Select Query,SQL - Where Clause,SQL - AND & OR Clauses,SQL - Update Query,SQL - Delete Query,SQL - Like Clause,SQL - Top Clause,SQL - Order By,SQL - Group By,SQL - Distinct Keyword,SQL - Sorting Results,SQL - Constraints,SQL - Using Joins,SQL - Unions Clause,SQL - NULL Values,SQL - Alias Syntax,SQL - Indexes,SQL - Alter Command,SQL - Truncate Table,SQL - Using Views,SQL - Having Clause,SQL - Transactions,SQL - Wildcards,SQL - Date Functions,SQL - Temporary Tables,SQL - Clone Tables,SQL - Sub Queries,SQL - Using Sequences,SQL - Handling Duplicates,SQL - Injection,SQL - Database Tuning,SQL - Questions and Answers,SQL - Quick Guide,SQL - Useful Functions,SQL - Useful Resources,SQL - Discussion,Developer's Best Practices,Questions and Answers,Effective Resume Writing,HR Interview Questions,Computer Glossary,Who is Who"
